"","case_id","charge_count","charge_disposition","sentence_court_name","length_of_case_in_days","age_at_incident","gender","offense_category","days_incident_arrest","sentence","convicted_chicago"
"755",675091789227,1,"Plea Of Guilty","District 1 - Chicago",536,31,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"756",705252535114,1,"Plea Of Guilty","District 4 - Maywood",165,50,"Male","Aggravated_DUI",0,"Non-detention","nee"
"757",655330760865,1,"Plea Of Guilty","District 6 - Markham",92,40,"Male","Narcotics",0,"Non-detention","nee"
"758",657578240607,1,"Plea Of Guilty","District 2 - Skokie",13,40,"Male","Burglary",0,"Detention","ja"
"759",686234042062,1,"Plea Of Guilty","District 6 - Markham",308,52,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","nee"
"760",710548409232,1,"Plea Of Guilty","District 1 - Chicago",4,21,"Male","Narcotics",0,"Non-detention","ja"
"761",698365762325,1,"Plea Of Guilty","District 6 - Markham",412,21,"Male","Narcotics",0,"Non-detention","nee"
"762",673600259617,2,"Finding Guilty","District 1 - Chicago",191,49,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"763",660757305299,2,"Plea Of Guilty","District 5 - Bridgeview",154,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"764",667986901349,1,"Plea Of Guilty","District 5 - Bridgeview",103,46,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"765",705756584677,1,"Plea Of Guilty","District 2 - Skokie",91,37,"Male","Narcotics",19,"Non-detention","nee"
"766",669329625788,2,"Plea Of Guilty","District 1 - Chicago",79,52,"Male","Narcotics",0,"Detention","ja"
"767",660753578959,5,"Plea Of Guilty","District 4 - Maywood",914,47,"Male","Identity_Theft",0,"Non-detention","nee"
"768",698877761413,1,"Plea Of Guilty","District 1 - Chicago",0,42,"Male","Narcotics",0,"Detention","ja"
"769",707809797905,1,"Plea Of Guilty","District 2 - Skokie",42,28,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","ja"
"770",712704221015,1,"Plea Of Guilty","District 1 - Chicago",0,37,"Male","Retail_Theft",0,"Detention","ja"
"771",669166163683,1,"Plea Of Guilty","District 1 - Chicago",97,17,"Male","Escape_Failure_to_Return",0,"Detention","nee"
"772",692110479921,1,"Plea Of Guilty","District 1 - Chicago",97,21,"Male","Robbery",1,"Detention","ja"
"773",650300450563,1,"Plea Of Guilty","District 2 - Skokie",203,43,"Male","Narcotics",0,"Non-detention","ja"
"774",652276155923,1,"Plea Of Guilty","District 2 - Skokie",602,38,"Male","Retail_Theft",0,"Non-detention","ja"
"775",699261574412,2,"Plea Of Guilty","District 1 - Chicago",142,53,"Male","Narcotics",0,"Detention","ja"
"776",660778172802,1,"Plea Of Guilty","District 6 - Markham",155,48,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"777",705917810979,1,"Plea Of Guilty","District 1 - Chicago",182,21,"Male","Domestic_Battery",4,"Detention","ja"
"778",656445433309,1,"Plea Of Guilty","District 4 - Maywood",687,21,"Male","Domestic_Battery",139,"Non-detention","nee"
"779",689652834614,3,"Plea Of Guilty","District 5 - Bridgeview",258,51,"Female","Retail_Theft",9,"Detention","nee"
"780",685683289040,1,"Plea Of Guilty","District 1 - Chicago",203,49,"Male","Narcotics",0,"Detention","ja"
"781",677822947874,1,"Plea Of Guilty","District 2 - Skokie",69,58,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"782",653936116091,1,"Plea Of Guilty","District 1 - Chicago",146,27,"Female","Other_Offense",0,"Non-detention","ja"
"783",681854599111,1,"Plea Of Guilty","District 2 - Skokie",501,17,"Male","Narcotics",0,"Non-detention","nee"
"784",669704992417,1,"Plea Of Guilty","District 1 - Chicago",286,22,"Male","Narcotics",0,"Detention","ja"
"785",687856490409,1,"Plea Of Guilty","District 1 - Chicago",663,47,"Male","Narcotics",0,"Detention","ja"
"786",707198678178,2,"Plea Of Guilty","District 1 - Chicago",41,35,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"787",693276327432,1,"Plea Of Guilty","District 1 - Chicago",0,51,"Male","Aggravated_DUI",0,"Detention","ja"
"788",649369859304,1,"Plea Of Guilty","District 5 - Bridgeview",392,56,"Male","Retail_Theft",652,"Non-detention","nee"
"789",662009107048,1,"Plea Of Guilty","District 5 - Bridgeview",33,24,"Male","Retail_Theft",0,"Detention","nee"
"790",656844400090,1,"Plea Of Guilty","District 1 - Chicago",98,23,"Male","Narcotics",0,"Non-detention","ja"
"791",713289504786,1,"Plea Of Guilty","District 2 - Skokie",0,30,"Female","Retail_Theft",0,"Detention","nee"
"792",647628913352,1,"Plea Of Guilty","District 1 - Chicago",570,25,"Male","Armed_Robbery",1,"Detention","ja"
"793",656652617802,2,"Plea Of Guilty","District 5 - Bridgeview",103,18,"Male","Theft",1,"Non-detention","ja"
"794",700375750011,1,"Plea Of Guilty","District 5 - Bridgeview",177,24,"Female","Theft",598,"Non-detention","nee"
"795",689204680148,2,"Plea Of Guilty","District 1 - Chicago",160,22,"Male","Burglary",5,"Non-detention","ja"
"796",668418908342,1,"Plea Of Guilty","District 1 - Chicago",0,61,"Female","Narcotics",0,"Non-detention","ja"
"797",692331079237,1,"Plea Of Guilty","District 2 - Skokie",141,38,"Male","Residential_Burglary",845,"Detention","ja"
"798",687066009527,1,"Plea Of Guilty","District 1 - Chicago",433,42,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"799",697019559968,1,"Finding Guilty","District 1 - Chicago",344,32,"Male","Narcotics",0,"Detention","ja"
"800",683329981248,1,"Plea Of Guilty","District 1 - Chicago",132,24,"Male","Narcotics",0,"Detention","ja"
"801",659102810429,1,"Plea Of Guilty","District 1 - Chicago",201,28,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"802",699325667457,1,"Plea Of Guilty","District 1 - Chicago",140,54,"Male","Burglary",11,"Detention","ja"
"803",684715185961,1,"Plea Of Guilty","District 1 - Chicago",264,28,"Male","Aggravated_DUI",0,"Non-detention","ja"
"804",688262661447,1,"Plea Of Guilty","District 2 - Skokie",75,18,"Male","Aggravated_DUI",0,"Non-detention","ja"
"805",659808330764,1,"Plea Of Guilty","District 1 - Chicago",189,37,"Male","Aggravated_DUI",0,"Non-detention","nee"
"806",697560624507,1,"Plea Of Guilty","District 1 - Chicago",137,35,"Male","Aggravated_DUI",0,"Detention","ja"
"807",683695907816,1,"Plea Of Guilty","District 1 - Chicago",66,29,"Male","Narcotics",0,"Detention","ja"
"808",675816686528,2,"Plea Of Guilty","District 1 - Chicago",213,29,"Male","Narcotics",0,"Non-detention","ja"
"809",640179960099,3,"Verdict Guilty","District 1 - Chicago",1004,24,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"810",700553620631,1,"Plea Of Guilty","District 1 - Chicago",438,18,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"811",660510621604,1,"Plea Of Guilty","District 5 - Bridgeview",264,27,"Male","Aggravated_DUI",0,"Non-detention","ja"
"812",670835067066,1,"Plea Of Guilty","District 1 - Chicago",0,57,"Female","Retail_Theft",0,"Detention","ja"
"813",683718762700,1,"Plea Of Guilty","District 6 - Markham",209,25,"Male","Sex_Crimes",217,"Detention","nee"
"814",664116227991,2,"Plea Of Guilty","District 5 - Bridgeview",7,43,"Male","Narcotics",0,"Detention","ja"
"815",705509155714,1,"Plea Of Guilty","District 1 - Chicago",196,26,"Male","Escape_Failure_to_Return",9,"Detention","nee"
"816",703731691632,1,"Plea Of Guilty","District 1 - Chicago",52,40,"Male","Theft",0,"Non-detention","ja"
"817",675294998957,1,"Plea Of Guilty","District 5 - Bridgeview",134,24,"Male","Theft",0,"Non-detention","ja"
"818",685178991055,1,"Plea Of Guilty","District 5 - Bridgeview",181,46,"Male","Retail_Theft",0,"Detention","ja"
"819",690504179046,1,"Plea Of Guilty","District 1 - Chicago",0,18,"Male","Narcotics",0,"Non-detention","ja"
"820",698990296875,1,"Plea Of Guilty","District 1 - Chicago",36,49,"Male","Failure_to_Register_as_a_Sex_Offender",910,"Detention","ja"
"821",678875017810,1,"Plea Of Guilty","District 1 - Chicago",53,53,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"822",674652329553,1,"Plea Of Guilty","District 4 - Maywood",39,38,"Male","Aggravated_DUI",0,"Non-detention","nee"
"823",695873834692,1,"Plea Of Guilty","District 1 - Chicago",597,27,"Male","Narcotics",117,"Detention","ja"
"824",687829909186,1,"Plea Of Guilty","District 1 - Chicago",52,21,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"825",681416133129,1,"Plea Of Guilty","District 1 - Chicago",295,47,"Male","Aggravated_DUI",0,"Detention","ja"
"826",669754676948,1,"Plea Of Guilty","District 1 - Chicago",185,20,"Male","Aggravated_DUI",0,"Non-detention","ja"
"827",693569217740,1,"Plea Of Guilty","District 3 - Rolling Meadows",98,24,"Female","Narcotics",0,"Detention","nee"
"828",693061938682,1,"Plea Of Guilty","District 2 - Skokie",425,62,"Male","Aggravated_DUI",0,"Non-detention","ja"
"829",673730184665,1,"Plea Of Guilty","District 1 - Chicago",57,39,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"830",705522073692,2,"Plea Of Guilty","District 1 - Chicago",314,23,"Male","Narcotics",0,"Detention","ja"
"831",665663901120,1,"Plea Of Guilty","District 1 - Chicago",146,19,"Male","Burglary",0,"Non-detention","ja"
"832",686452902420,5,"Plea Of Guilty","District 1 - Chicago",613,39,"Male","Sex_Crimes",0,"Non-detention","ja"
"833",660933933805,1,"Plea Of Guilty","District 1 - Chicago",286,28,"Male","Residential_Burglary",25,"Detention","ja"
"834",704426032947,2,"Plea Of Guilty","District 1 - Chicago",217,23,"Male","Narcotics",0,"Detention","ja"
"835",697057568634,1,"Plea Of Guilty","District 2 - Skokie",440,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"836",692768551529,3,"Plea Of Guilty","District 1 - Chicago",671,19,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"837",700354137240,1,"Plea Of Guilty","District 1 - Chicago",28,43,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"838",663879729625,1,"Plea Of Guilty","District 1 - Chicago",195,29,"Male","Narcotics",0,"Non-detention","ja"
"839",660274868506,1,"Plea Of Guilty","District 1 - Chicago",124,28,"Male","Narcotics",0,"Detention","ja"
"840",688679763082,1,"Plea Of Guilty","District 6 - Markham",153,34,"Male","Narcotics",0,"Detention","nee"
"841",654129885760,1,"Plea Of Guilty","District 1 - Chicago",495,37,"Male","Sex_Crimes",6386,"Detention","ja"
"842",686356017585,1,"Plea Of Guilty","District 3 - Rolling Meadows",34,43,"Male","Theft",180,"Non-detention","nee"
"843",656059384506,1,"Plea Of Guilty","District 6 - Markham",272,34,"Male","Narcotics",0,"Non-detention","nee"
"844",679599915112,2,"Plea Of Guilty","District 1 - Chicago",1,21,"Male","Narcotics",0,"Detention","ja"
"845",686526187102,1,"Plea Of Guilty","District 1 - Chicago",0,54,"Male","Retail_Theft",0,"Detention","ja"
"846",661037277629,1,"Plea Of Guilty","District 1 - Chicago",21,35,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"847",664070766645,1,"Plea Of Guilty","District 1 - Chicago",1035,51,"Male","Narcotics",0,"Detention","ja"
"848",690587400635,1,"Plea Of Guilty","District 1 - Chicago",118,37,"Male","Narcotics",0,"Detention","ja"
"849",666481460071,1,"Plea Of Guilty","District 1 - Chicago",0,51,"Male","Narcotics",0,"Detention","ja"
"850",658437037719,1,"Plea Of Guilty","District 5 - Bridgeview",95,17,"Male","Narcotics",0,"Non-detention","nee"
"851",672212322255,1,"Plea Of Guilty","District 1 - Chicago",133,23,"Male","Narcotics",0,"Non-detention","ja"
"852",660563038784,1,"Plea Of Guilty","District 5 - Bridgeview",82,31,"Male","Theft",5,"Detention","ja"
"853",663573424494,1,"Plea Of Guilty","District 2 - Skokie",432,17,"Female","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"854",682977469503,1,"Plea Of Guilty","District 1 - Chicago",290,44,"Male","Residential_Burglary",11,"Detention","ja"
"855",697260778364,1,"Plea Of Guilty","District 2 - Skokie",263,29,"Male","Burglary",96,"Detention","ja"
"856",657050839315,1,"Plea Of Guilty","District 6 - Markham",520,29,"Male","Theft",13,"Non-detention","nee"
"857",683288246242,1,"Plea Of Guilty","District 6 - Markham",0,33,"Male","Narcotics",0,"Detention","nee"
"858",681887887747,1,"Plea Of Guilty","District 1 - Chicago",60,21,"Male","Theft",531,"Non-detention","ja"
"859",688003059775,1,"Plea Of Guilty","District 1 - Chicago",146,36,"Male","Residential_Burglary",385,"Non-detention","ja"
"860",658554541634,1,"Plea Of Guilty","District 1 - Chicago",83,28,"Male","Aggravated_DUI",0,"Non-detention","ja"
"861",657632893591,1,"Plea Of Guilty","District 1 - Chicago",218,22,"Male","Burglary",0,"Detention","ja"
"862",689631470266,1,"Plea Of Guilty","District 1 - Chicago",181,49,"Female","Narcotics",0,"Non-detention","ja"
"863",678356808156,1,"Plea Of Guilty","District 1 - Chicago",0,25,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"864",683171239172,1,"Plea Of Guilty","District 1 - Chicago",145,20,"Male","Burglary",884,"Detention","ja"
"865",665949338748,1,"Plea Of Guilty","District 5 - Bridgeview",217,18,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"866",651000505599,1,"Plea Of Guilty","District 5 - Bridgeview",593,47,"Male","Aggravated_DUI",0,"Non-detention","nee"
"867",680758309943,2,"Plea Of Guilty","District 1 - Chicago",424,26,"Male","Narcotics",0,"Detention","ja"
"868",685613730698,1,"Plea Of Guilty","District 1 - Chicago",61,34,"Female","Narcotics",0,"Non-detention","ja"
"869",704866734734,1,"Plea Of Guilty","District 5 - Bridgeview",15,24,"Male","Forgery",152,"Non-detention","nee"
"870",658729679604,1,"Plea Of Guilty","District 1 - Chicago",61,19,"Male","Narcotics",0,"Detention","ja"
"871",683852414087,1,"Plea Of Guilty","District 1 - Chicago",0,49,"Male","Narcotics",4,"Non-detention","ja"
"872",706613642830,1,"Plea Of Guilty","District 1 - Chicago",38,46,"Female","Narcotics",0,"Detention","ja"
"873",704682901970,1,"Plea Of Guilty","District 3 - Rolling Meadows",116,38,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","nee"
"874",683065162700,2,"Plea Of Guilty","District 2 - Skokie",83,23,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"875",686688407095,2,"Plea Of Guilty","District 1 - Chicago",179,40,"Male","Aggravated_DUI",0,"Detention","ja"
"876",673497412639,2,"Plea Of Guilty","District 1 - Chicago",477,39,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"877",700080623899,7,"Plea Of Guilty","District 5 - Bridgeview",76,37,"Male","Aggravated_Battery_Police_Officer",0,"Detention","ja"
"878",672448820620,1,"Plea Of Guilty","District 3 - Rolling Meadows",124,26,"Male","Burglary",3,"Detention","nee"
"879",688928682580,1,"Plea Of Guilty","District 4 - Maywood",26,26,"Male","Sex_Crimes",3,"Non-detention","nee"
"880",657917585951,1,"Plea Of Guilty","District 6 - Markham",137,22,"Male","Forgery",0,"Non-detention","nee"
"881",672532042209,1,"Plea Of Guilty","District 2 - Skokie",375,41,"Male","Armed_Robbery",39,"Detention","nee"
"882",700967741194,1,"Plea Of Guilty","District 1 - Chicago",16,57,"Male","Narcotics",0,"Non-detention","ja"
"883",704687622001,1,"Plea Of Guilty","District 1 - Chicago",128,28,"Female","Narcotics",0,"Detention","ja"
"884",667084630273,1,"Plea Of Guilty","District 2 - Skokie",49,34,"Male","Retail_Theft",0,"Non-detention","ja"
"885",690818682125,1,"Plea Of Guilty","District 1 - Chicago",118,30,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"886",684585012491,1,"Plea Of Guilty","District 5 - Bridgeview",0,40,"Male","Other_Offense",122,"Non-detention","nee"
"887",705905141423,1,"Plea Of Guilty","District 1 - Chicago",56,23,"Male","Narcotics",0,"Non-detention","ja"
"888",408541983579,1,"Plea Of Guilty","District 5 - Bridgeview",1658,31,"Male","PROMIS_Conversion",0,"Detention","nee"
"889",657418007996,1,"Plea Of Guilty","District 1 - Chicago",22,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"890",676608161101,1,"Plea Of Guilty","District 2 - Skokie",7,35,"Male","Narcotics",0,"Detention","ja"
"891",670495224877,1,"Plea Of Guilty","District 1 - Chicago",29,29,"Male","Narcotics",0,"Detention","ja"
"892",659780755850,1,"Plea Of Guilty","District 1 - Chicago",69,45,"Male","Narcotics",0,"Detention","ja"
"893",667233683864,1,"Plea Of Guilty","District 3 - Rolling Meadows",255,32,"Male","Aggravated_DUI",0,"Non-detention","nee"
"894",678627340425,1,"Plea Of Guilty","District 5 - Bridgeview",0,20,"Male","Narcotics",0,"Non-detention","nee"
"895",683320044342,1,"Plea Of Guilty","District 1 - Chicago",35,21,"Female","Narcotics",0,"Non-detention","ja"
"896",659918630422,1,"Plea Of Guilty","District 1 - Chicago",189,39,"Male","Narcotics",0,"Non-detention","ja"
"897",690920286990,1,"Plea Of Guilty","District 1 - Chicago",89,40,"Female","Narcotics",117,"Non-detention","ja"
"898",697087627775,1,"Plea Of Guilty","District 1 - Chicago",36,44,"Male","Burglary",0,"Detention","ja"
"899",671536861061,1,"Plea Of Guilty","District 1 - Chicago",978,53,"Male","Theft",0,"Detention","ja"
"900",686086230584,1,"Plea Of Guilty","District 6 - Markham",128,24,"Male","Narcotics",0,"Detention","nee"
"901",660851705907,1,"Plea Of Guilty","District 5 - Bridgeview",7,28,"Male","Narcotics",0,"Non-detention","ja"
"902",697522367418,1,"Plea Of Guilty","District 1 - Chicago",153,23,"Male","Aggravated_DUI",0,"Non-detention","ja"
"903",668662362542,1,"Plea Of Guilty","District 1 - Chicago",28,39,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Detention","ja"
"904",669164176301,1,"Plea Of Guilty","District 5 - Bridgeview",7,19,"Male","Narcotics",0,"Detention","ja"
"905",642958815897,1,"Plea Of Guilty","District 1 - Chicago",1909,49,"Male","Aggravated_DUI",0,"Detention","ja"
"906",696651646019,1,"Plea Of Guilty","District 5 - Bridgeview",42,23,"Female","Credit_Card_Cases",34,"Non-detention","nee"
"907",650517323539,3,"Plea Of Guilty","District 1 - Chicago",993,27,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"908",678330475355,1,"Plea Of Guilty","District 2 - Skokie",20,23,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Non-detention","nee"
"909",709790471717,2,"Finding Guilty","District 1 - Chicago",132,43,"Male","Narcotics",0,"Detention","ja"
"910",656342089486,1,"Plea Of Guilty","District 1 - Chicago",91,24,"Male","Narcotics",0,"Non-detention","ja"
"911",692210594250,2,"Finding Guilty","District 1 - Chicago",543,29,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"912",706715992963,1,"Plea Of Guilty","District 1 - Chicago",0,20,"Male","Narcotics",0,"Non-detention","ja"
"913",660015763679,1,"Plea Of Guilty","District 5 - Bridgeview",182,22,"Male","Narcotics",0,"Detention","nee"
"914",688245023439,1,"Plea Of Guilty","District 1 - Chicago",0,19,"Male","Narcotics",0,"Non-detention","ja"
"915",676616359048,1,"Plea Of Guilty","District 6 - Markham",147,27,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Detention","nee"
"916",700346684561,1,"Plea Of Guilty","District 2 - Skokie",142,20,"Male","Aggravated_Fleeing_and_Eluding",0,"Non-detention","ja"
"917",710185712159,1,"Plea Of Guilty","District 1 - Chicago",106,28,"Male","Narcotics",0,"Non-detention","ja"
